"id","sire","dam","gen","lay_shed","x0","genotype","l1","l2","l3"
1085,775,548,2,3,0.39621476,1,2.830950996,-0.045637577,-0.080666373
1086,775,548,2,3,0.811046582,1,2.964352018,1.965568018,-0.330948689
1087,775,548,2,2,0.586666029,2,1.89702848,1.393379944,-1.080669196
1088,775,548,2,4,-0.03581254,2,2.511310265,1.835234806,1.048688467
1089,775,783,2,1,0.399121534,1,1.31996459,1.700048825,-0.583579194
1090,775,783,2,3,0.338493221,1,1.666608561,0.730213402,-1.908552185
1091,775,783,2,2,-0.347791825,1,1.76709021,-0.116869883,0.518691682
1092,775,783,2,4,-0.390727878,0,0.021844962,0.697883015,-0.710765452
1093,775,783,2,4,-1.058873073,1,2.545352495,0.937501258,1.95168077
1094,775,783,2,3,-0.102735884,1,2.72218993,0.430421473,-0.496580279
1095,775,783,2,2,0.902888248,1,-0.512265804,-0.479082067,-0.129117283
1096,775,783,2,1,-0.860369826,1,2.204940734,1.544934966,-1.511168234
1097,775,415,2,4,-0.541860731,2,1.874261552,1.057691129,0.471185354
1098,775,415,2,2,1.093269119,2,2.661227196,1.711580509,0.561809274
1099,775,415,2,4,0.437256392,2,1.197954463,-0.635029577,2.35692484
1100,775,415,2,2,0.867965996,1,2.137002141,0.219994895,2.958065084
1101,775,415,2,2,-1.017312538,2,2.741075433,1.110303552,1.15357917
1102,775,415,2,3,0.936255994,2,2.578297653,0.476528276,0.274902673
1103,775,415,2,3,-0.514616642,1,2.853071111,0.141679944,-0.347982753
1104,775,415,2,4,-1.928835786,1,1.188943852,0.085814191,0.183769444
1105,775,720,2,2,0.100200513,2,0.267938376,-0.532856545,2.251255452
1106,775,720,2,3,0.900335694,2,2.093128692,0.136754935,-0.692678672
1107,775,720,2,2,-1.415776866,1,1.043399107,1.153660929,-2.669480541
1108,775,720,2,3,1.219293032,1,1.576572585,3.090167171,-0.316175551
1109,775,720,2,2,-1.245923781,1,1.541402936,0.54433921,-0.503893642
1110,775,720,2,4,-1.273615876,2,2.116115446,-0.365983613,-0.601257138
1111,775,720,2,3,-1.344352889,1,1.727238201,1.478386877,-1.176539044
1112,775,720,2,4,-1.838242983,1,0.911016326,0.461109453,-0.825189842
1113,775,665,2,3,0.760711548,2,2.916127304,0.914420864,0.459959285
1114,775,665,2,4,-0.294192815,2,2.666702703,1.379139042,1.343597788
1115,775,665,2,3,1.14795589,2,2.511791205,1.280793959,0.793120899
1116,775,665,2,1,-1.309220606,2,1.747875507,1.301549636,2.316977431
1117,775,665,2,3,0.518741967,2,3.598469698,0.565382657,0.099192716
1118,775,665,2,4,-0.044165273,1,1.730400491,0.096752225,-0.649085007
1119,775,665,2,2,0.47837911,2,2.815562276,0.689763984,0.838453389
1120,775,665,2,2,0.80091145,1,3.189869334,1.018695366,0.193623867
1121,466,637,2,1,0.295272941,2,3.059940027,0.317423851,-0.444735952
1122,466,637,2,4,0.66039091,2,2.047905788,0.999126061,0.631072411
1123,466,637,2,4,0.123736851,0,0.533282683,0.794708768,0.091669249
1124,466,637,2,4,-0.074805945,1,1.702077285,-1.805485023,0.696180253
1125,466,637,2,2,-0.394195961,2,3.068492636,2.045416628,-0.926457397
1126,466,637,2,3,0.291476754,0,0.207355267,0.135593629,-1.412420612
1127,466,637,2,3,-0.795222471,1,1.720263478,-0.103802102,-0.698340654
1128,466,637,2,2,-0.795504034,2,2.889228747,-1.868763844,-0.556364579
1129,466,491,2,1,0.659490893,1,0.676207283,-0.321447235,0.067569339
1130,466,491,2,4,0.249111276,1,1.486821172,-1.617047379,-1.710013034
1131,466,491,2,4,0.038130862,2,1.655308887,0.824492353,0.914484409
1132,466,491,2,1,0.509648149,0,2.015174477,0.150326379,0.454826095
1133,466,491,2,4,-0.154820926,0,0.060596439,-0.780011288,-1.63560225
1134,466,491,2,4,-1.582112867,1,1.919667504,-2.032485906,0.76448157
1135,466,491,2,4,-0.267968752,1,1.826901356,-1.213302749,-1.060750274
1136,466,491,2,2,0.555445508,2,2.073608567,0.365287896,0.992953252
1137,466,525,2,2,1.534504576,1,2.542262537,1.042764654,0.303114993
1138,466,525,2,4,1.048325236,1,2.588669207,-0.983334132,-1.129943968
1139,466,525,2,2,0.895364951,1,1.450871095,-0.119029359,0.399513128
1140,466,525,2,4,0.263243969,1,1.326797196,-0.977495679,2.73295312
1141,466,525,2,4,0.423221585,2,1.503668771,1.173184395,-0.050648437
1142,466,525,2,4,-0.19034222,0,2.140688095,0.868617141,-0.338795835
1143,466,525,2,2,1.102812753,2,3.049131594,-0.929040488,1.612191843
1144,466,525,2,3,-0.212164511,0,2.634756241,0.837493445,0.204323626
1145,466,503,2,4,1.710639482,1,1.624246065,1.284391641,-1.592778416
1146,466,503,2,1,0.88178497,2,2.997213132,2.598901784,0.765764119
1147,466,503,2,2,1.099466159,2,1.978245837,1.002109331,1.98672053
1148,466,503,2,4,-0.674324054,1,2.05686411,0.228345269,-0.926805195
1149,466,503,2,4,-0.691701687,2,1.214709318,2.225374809,1.615369818
1150,466,503,2,4,2.017602901,1,1.627559827,1.639559278,-0.187107144
1151,466,503,2,2,-1.463335191,1,-0.331754752,0.824352954,0.743117307
1152,466,503,2,4,0.42918096,1,0.906602842,-0.202092597,-1.069522754
1153,466,538,2,2,-1.091385292,0,0.110884071,0.195115691,-1.918669245
1154,466,538,2,4,-0.12233916,2,0.779869776,0.068343562,1.447271291
1155,466,538,2,4,0.71158576,1,1.474753233,1.141122878,-0.736149347
1156,466,538,2,4,0.007386138,2,1.501881867,0.509958258,1.985668113
1157,466,538,2,3,-2.212985262,0,-0.773761945,-0.645113774,0.337870316
1158,466,538,2,3,0.251875694,1,1.78249242,0.873792704,-0.09335797
1159,466,538,2,3,-0.163833744,1,1.603173776,0.542946688,0.293424142
1160,466,538,2,3,1.331141331,0,1.702261571,0.718463525,0.269775771
1161,681,518,2,2,0.60339043,2,1.959701967,-1.814921769,1.545152885
1162,681,518,2,4,0.342819809,2,2.181551363,1.299736452,-0.917614707
1163,681,518,2,1,0.806629061,2,0.736587052,-1.441103227,-0.083241274
1164,681,518,2,1,-0.415206204,2,0.441176199,-0.186178114,1.069332086
1165,681,518,2,4,1.671907652,2,1.167121753,0.732981963,1.650890521
1166,681,518,2,1,-1.528270687,2,0.376991861,-0.235584019,0.276641036
1167,681,518,2,3,0.743673692,2,0.526972075,-0.203351885,1.41158306
1168,681,518,2,2,0.292841824,2,1.839278739,0.631067559,0.515862891
1169,681,629,2,2,0.291605822,2,0.840771501,-1.725543833,0.645233974
1170,681,629,2,2,-0.076852845,2,1.916240222,-0.41806478,0.329926352
1171,681,629,2,3,-0.982292406,2,1.685504247,-1.077243323,1.008716287
1172,681,629,2,2,1.354321192,2,1.610911286,-1.800803198,1.749975915
1173,681,629,2,3,-1.108991456,2,2.064371209,-2.148054858,1.197195871
1174,681,629,2,1,-0.35544725,2,2.711418429,-1.745058419,0.649973788
1175,681,629,2,4,-0.197710074,2,1.541452124,-0.561369062,2.593540131
1176,681,629,2,2,0.815103459,2,2.231464763,-0.473987308,0.429407677
1177,681,441,2,2,0.042964767,2,1.42399614,-0.32428736,2.460441869
1178,681,441,2,2,0.795806746,2,2.39657198,0.870749178,0.682572044
1179,681,441,2,2,-0.133415456,2,3.337043287,-0.0188569639999999,1.58012316
1180,681,441,2,3,0.351472944,2,1.446529226,-1.29962236,0.787626986
1181,681,441,2,1,1.18446315,2,1.966147869,-1.131117741,0.722848534
1182,681,441,2,3,-1.064750078,2,2.507756296,-2.022139308,-0.025466735
1183,681,441,2,3,-1.431724228,2,2.661623214,-0.500639775,0.121956366
1184,681,441,2,4,0.760857052,2,1.616633885,-0.846316551,1.308756526
1185,681,453,2,1,0.567220818,2,2.400002208,1.235696875,0.257708786
1186,681,453,2,3,-0.735906709,2,2.460457413,0.589634047,-0.018539143
1187,681,453,2,3,2.100257786,2,1.231426204,0.326889792,1.395875718
1188,681,453,2,4,1.322917757,2,2.664551316,-0.652471835,1.822497545
1189,681,453,2,2,-1.361223187,2,0.242365168,1.478582122,0.404775459
1190,681,453,2,1,-1.542314295,2,1.52059545,1.65342326,0.660469879
1191,681,453,2,4,0.663020589,2,1.724515492,3.092587781,1.427493234
1192,681,453,2,4,-0.829085576,2,2.451590555,-0.732855343,0.664997595
1193,681,463,2,4,-1.071535111,1,1.82973646,-0.798367248,-0.424408647
1194,681,463,2,3,-0.590710802,1,1.018191131,-1.323598386,-0.801016636
1195,681,463,2,4,-0.065602617,2,2.560034052,0.152192549,1.234505523
1196,681,463,2,4,0.391169385,2,3.396852732,0.0552199090000001,1.474707409
1197,681,463,2,1,-0.411201611,1,2.07750075,-0.339314226,1.271473565
1198,681,463,2,2,-0.723887423,1,0.175620765,-1.072574434,-0.615993508
1199,681,463,2,4,-0.852100588,2,1.318498264,0.310533189,1.51818029
1200,681,463,2,4,0.921181889,2,0.539125345,-0.954350025,1.627866646
1201,989,1119,3,3,-0.896444718,2,5.679466521,1.165023997,0.060501288
1202,989,1119,3,3,1.294786022,2,3.12402162,0.127808925,-0.231271229
1203,989,1119,3,4,-1.433819943,2,2.919543549,0.0579442240000001,1.131668863
1204,989,1119,3,3,0.071554486,2,4.547247291,-0.16291944,1.978632169
1205,989,1119,3,4,-0.673944289,2,1.655550112,0.375230664,1.15604748
1206,989,1119,3,4,-0.363875764,2,3.489088152,-0.479123554,1.329714219
1207,989,1119,3,2,-0.165700127,2,4.452976382,0.730047034,-0.086152234
1208,989,1119,3,4,-0.383831342,2,3.2787109,-0.031600538,0.978396991
1209,989,972,3,3,0.582744364,2,0.656765493,0.999842082,0.356099362
1210,989,972,3,1,0.606598889,2,3.436650285,1.576457853,0.23936743
1211,989,972,3,4,-0.581277842,2,2.403978448,-0.876419156,-0.059332448
1212,989,972,3,4,1.04379396,2,1.204508627,1.224671838,-0.11889735
1213,989,972,3,4,1.815265142,2,2.587771195,-0.0558048099999999,0.075175293
1214,989,972,3,3,0.011648517,2,2.173863258,-0.191944454,-0.15609776
1215,989,972,3,4,0.773031417,2,1.679015555,0.198752595,1.218317264
1216,989,972,3,3,-2.744041512,2,1.996062247,0.578511018,1.157390637
1217,989,825,3,4,0.00195964,2,0.19552244,-0.46965177,0.423946445
1218,989,825,3,4,-0.241363588,2,2.020116725,0.036989216,0.269528214
1219,989,825,3,4,0.345151901,2,1.838318702,1.593707462,-0.172985752
1220,989,825,3,3,0.095300022,2,1.293470662,0.359261077,-0.755136554
1221,989,825,3,4,0.890106905,2,2.748179149,0.956817369,1.939645171
1222,989,825,3,4,-0.745466631,2,2.929792681,0.860972833,1.091476717
1223,989,825,3,3,-1.571052444,2,1.883665026,0.328256078,1.467526132
1224,989,825,3,4,1.397351726,2,1.348317171,-1.015917646,0.372150248
1225,989,1183,3,4,-0.535890036,2,2.522494894,-0.732715664,1.007355425
1226,989,1183,3,1,-0.963900995,2,3.123841769,0.753607245,-0.026616273
1227,989,1183,3,4,0.164600264,2,2.389732273,-0.856495879,1.414843418
1228,989,1183,3,4,1.229291769,2,3.741314545,-0.613559847,0.897009622
1229,989,1183,3,1,0.498607347,2,1.574173762,-1.785166814,0.929659902
1230,989,1183,3,4,1.19991188,2,2.157976043,-1.332509356,-0.246785564
1231,989,1183,3,2,0.37936296,2,2.864541619,0.864235724,1.052139202
1232,989,1183,3,3,-0.539257389,2,2.329690317,0.710184409,-0.461256518
1233,989,1143,3,4,-0.791784579,2,0.666807936,0.358307191,1.10043485
1234,989,1143,3,1,-1.085626377,2,1.25818156,-0.877811047,0.451476155
1235,989,1143,3,4,1.254338927,2,2.792072943,-0.104696969,-0.291613983
1236,989,1143,3,1,-1.715999289,2,1.892588468,-0.526735922,0.352924557
1237,989,1143,3,4,0.617917842,2,0.814133917,0.425121381,-0.301053072
1238,989,1143,3,4,-0.04435627,2,2.722611409,0.479969921,-0.374426405
1239,989,1143,3,3,0.067925633,2,2.01064978,1.469863764,-0.748798215
1240,989,1143,3,2,-0.009050941,2,2.847002612,1.249620976,1.754032135
1241,890,1026,3,4,0.751864315,2,2.082791903,-0.440602414,-1.32921861
1242,890,1026,3,3,-0.760786021,2,3.319656063,0.17471157,1.212826781
1243,890,1026,3,2,-0.376613696,2,3.621946298,-0.0430751579999999,2.512300502
1244,890,1026,3,1,0.50622586,2,2.203313331,-0.230708649,0.659078473
1245,890,1026,3,4,-0.113213692,2,3.135489,1.065670389,-0.073574006
1246,890,1026,3,3,-0.913337666,2,2.944693329,-0.518599406,1.466111539
1247,890,1026,3,4,-1.032417329,2,4.081563529,0.157245715,1.19741538
1248,890,1026,3,4,0.919073799,2,2.77654759,1.498587943,0.800144502
1249,890,1192,3,4,-1.063235958,2,2.350770551,1.349119244,-1.702724492
1250,890,1192,3,1,1.189737605,2,3.592365628,0.447000082,0.428170628
1251,890,1192,3,4,0.926926099,2,1.724312042,-0.117551264,0.480396289
1252,890,1192,3,4,-0.583385301,2,2.571444412,-0.579282805,0.92626266
1253,890,1192,3,1,0.956078221,2,0.669088099,-0.580547378,0.862901618
1254,890,1192,3,4,-1.090636659,2,2.157693887,1.170183233,0.195565505
1255,890,1192,3,1,0.984749226,2,0.909524244,0.110691264,0.961247607
1256,890,1192,3,2,0.978927437,2,3.239303662,0.865096755,0.460994374
1257,890,916,3,3,-1.330015975,2,1.811338125,0.62393137,3.192691808
1258,890,916,3,4,-1.059210169,2,1.290713183,1.193863466,0.464401759
1259,890,916,3,4,-0.871974656,2,1.914238372,-0.0854459439999999,2.408671605
1260,890,916,3,2,-0.591718438,2,1.087096707,0.133114225,0.510984505
1261,890,916,3,3,0.329881396,2,2.670229036,0.45105564,2.196694808
1262,890,916,3,3,-0.263199688,2,1.716899416,-0.182501383,2.124564442
1263,890,916,3,4,-0.931058328,2,3.319150597,-0.617500587,0.256006354
1264,890,916,3,4,-0.5727185,2,2.045648298,-0.351192722,0.328493839
1265,890,932,3,3,-0.616362296,2,3.584362029,1.676043501,2.504832771
1266,890,932,3,3,0.294208899,2,2.522751915,0.161357035,1.690036514
1267,890,932,3,4,-0.177135852,2,2.595767768,2.093798043,1.374275074
1268,890,932,3,3,-0.29031732,2,2.3406898,0.963202242,1.205231917
1269,890,932,3,1,0.625516278,2,3.491146744,0.02656806,1.499031878
1270,890,932,3,1,0.588748641,2,3.307902678,-0.19015018,0.577384377
1271,890,932,3,3,-0.585538051,2,2.177986106,-1.122345929,0.546889752
1272,890,932,3,2,-2.143949544,2,4.013824692,1.278035746,0.675639812
1273,890,895,3,4,1.026849521,2,2.336942741,0.813259383,0.908469948
1274,890,895,3,2,-1.262754134,2,2.09580553,-0.0594422179999999,0.455461766
1275,890,895,3,4,-0.69887036,2,2.958823251,0.59368675,1.548023276
1276,890,895,3,4,-1.99013204,2,2.155858171,-0.0729465429999999,1.812408753
1277,890,895,3,4,1.188208621,2,2.644884104,0.366169273,0.723059515
1278,890,895,3,4,-0.459310875,2,0.860565204,1.411853545,0.256967459
1279,890,895,3,4,-0.71955191,2,1.448349978,-1.49527139,2.818729792
1280,890,895,3,3,1.097325044,2,2.80614542,-1.448111876,-0.497818763
1281,978,1016,3,2,1.013550942,2,3.128533426,3.996826337,0.120619504
1282,978,1016,3,4,-0.39614912,2,2.513522284,1.709739669,2.458309487
1283,978,1016,3,4,-0.495999054,2,5.079422194,3.311942527,1.223605482
1284,978,1016,3,3,-1.524261632,2,3.665033712,1.49231406,0.992767079
1285,978,1016,3,3,-1.715630471,1,3.048659837,2.429507972,0.846164888
1286,978,1016,3,4,0.692206006,1,1.91686119,2.23243298,-0.502946381
1287,978,1016,3,4,-1.183319663,1,2.563974853,2.247869669,-0.477790963
1288,978,1016,3,4,1.275121702,2,3.617615859,0.94116726,0.453191206
1289,978,1185,3,2,-0.690701396,2,2.990180242,1.477263662,1.082696543
1290,978,1185,3,4,-1.068381609,2,4.184684346,2.777577843,1.377091414
1291,978,1185,3,3,-2.178787862,2,3.345924187,3.39712893,0.635955086
1292,978,1185,3,3,1.611898853,2,2.118762615,0.822637999,1.349620778
1293,978,1185,3,3,0.247593095,2,3.075530354,2.016524666,-0.589238357
1294,978,1185,3,1,-0.164476379,2,2.061409868,1.658109396,0.607370008
1295,978,1185,3,4,0.304810324,2,3.334994231,1.429204376,0.814482204
1296,978,1185,3,4,-0.242163512,2,2.583767813,1.014018682,0.978348922
1297,978,1128,3,3,-1.119062534,2,1.236047333,0.680391166,-0.254621174
1298,978,1128,3,3,1.378744616,2,2.61301118,0.871341367,0.408359095
1299,978,1128,3,4,-1.335549906,2,4.321889015,0.00998025499999999,0.064908909
1300,978,1128,3,4,-1.606583112,2,3.862767571,0.180994506,0.087355994
1301,978,1128,3,4,0.177279944,2,3.675217043,0.620315877,0.792026868
1302,978,1128,3,1,-0.004468364,2,3.389779677,-0.435183958,-0.572631608
1303,978,1128,3,4,0.656017469,2,0.636874898,-0.83058025,0.919536776
1304,978,1128,3,3,-0.362738799,2,3.956527652,-0.643904074,2.010365883
1305,978,1007,3,2,-0.726798988,1,1.326626904,0.681946376,-2.229622171
1306,978,1007,3,3,-1.719144223,2,3.313303359,-0.811807891,1.940071282
1307,978,1007,3,4,-1.641943247,1,2.078485047,0.664289651,1.178624391
1308,978,1007,3,4,1.963751865,2,3.342805997,0.197715316,0.974118212
1309,978,1007,3,2,-0.146670786,1,1.198981604,0.185372882,-0.507433633
1310,978,1007,3,3,-0.240761713,2,3.450188904,1.637940317,1.126946211
1311,978,1007,3,4,-0.923504115,1,2.644131754,2.713953723,0.701951366
1312,978,1007,3,4,0.819645303,1,2.161879345,1.194702791,-0.726848523
1313,978,1144,3,3,0.561548214,1,2.18655888,-0.168093626,0.672274118
1314,978,1144,3,1,0.844697854,1,2.262793578,-0.817367545,-0.34212006
1315,978,1144,3,1,0.487701514,1,1.184337055,0.616962394,0.214342419
1316,978,1144,3,4,-0.009297156,1,2.506873928,0.348224807,-1.884543555
1317,978,1144,3,4,-1.307927059,1,2.512617416,-0.057892811,2.518503136
1318,978,1144,3,4,1.808194185,1,3.336539055,1.045291078,0.483906414
1319,978,1144,3,3,0.567462315,1,2.883718305,1.922043564,0.235817457
1320,978,1144,3,4,0.387030699,1,3.174384926,1.902992336,-0.048685663
1321,1117,986,3,4,-0.868964169,2,2.418984389,-0.067721476,0.080506922
1322,1117,986,3,3,1.439275615,2,0.280040059,-0.018255155,0.176292667
1323,1117,986,3,4,0.288854742,2,0.747236942,-0.279114683,-2.09110512
1324,1117,986,3,4,1.235624752,2,2.666395388,-0.494002454,1.486219765
1325,1117,986,3,1,-0.226740797,2,1.608670773,-1.53566532,-1.062599768
1326,1117,986,3,3,0.058420696,2,2.145240146,0.181228027,1.523624954
1327,1117,986,3,1,0.022305461,2,1.082480681,0.464726403,-0.110564865
1328,1117,986,3,3,2.133536901,2,1.106133917,0.513014289,-0.377878687
1329,1117,1196,3,3,-0.010160021,2,3.038749032,1.597345382,-0.383523795
1330,1117,1196,3,4,-1.015926471,2,0.943089792,-1.284501802,0.418756315
1331,1117,1196,3,1,0.901300959,2,1.686385189,-0.296267887,2.71191569
1332,1117,1196,3,4,-0.125998745,2,1.757164938,0.517580043,1.445423519
1333,1117,1196,3,2,-0.793555687,2,1.787912159,-0.321621966,0.892392882
1334,1117,1196,3,4,0.641068012,2,2.028539158,1.476850524,0.149635355
1335,1117,1196,3,4,-1.011639149,2,2.223556819,0.648553852,1.49234039
1336,1117,1196,3,3,0.045440366,2,1.287479119,-0.739926118,2.338978357
1337,1117,1162,3,3,0.992708379,2,2.474432268,-0.420394379,1.204314887
1338,1117,1162,3,3,1.111025486,2,0.838245766,0.116143537,0.126269342
1339,1117,1162,3,1,1.827027169,2,3.316176556,0.158892496,2.057449199
1340,1117,1162,3,2,0.457183446,2,3.050376203,0.326567165,0.930905903
1341,1117,1162,3,1,-0.840507062,2,2.336167697,0.176917294,-0.629836418
1342,1117,1162,3,4,0.780392145,2,3.42446751,0.466532926,0.236332798
1343,1117,1162,3,4,-0.777417864,2,3.24396128,0.927721959,1.564826348
1344,1117,1162,3,2,0.050623739,2,1.551058586,0.498000554,1.745365734
1345,1117,1055,3,4,2.095337047,2,2.888264177,1.999464252,1.634680561
1346,1117,1055,3,4,-0.61560802,2,2.902140512,1.600721163,1.259844614
1347,1117,1055,3,2,-0.595664022,2,0.568462255,-0.39633639,0.011719372
1348,1117,1055,3,2,0.970461224,2,1.675341078,0.735332608,-0.33694114
1349,1117,1055,3,4,0.682071629,2,0.79633584,2.113410252,-2.502833948
1350,1117,1055,3,2,-1.89594356,2,2.39616475,1.42136027,1.138665395
1351,1117,1055,3,4,0.021979986,2,0.389638165,-0.078402334,0.113614049
1352,1117,1055,3,4,-1.010236704,2,3.779562299,3.354583454,0.415106651
1353,1117,979,3,1,0.949638189,2,3.149524083,-0.643823265,1.591392034
1354,1117,979,3,4,-0.66624772,2,2.689552398,0.105886161,1.446674662
1355,1117,979,3,3,-0.361741701,2,3.363820632,-0.719678988,-2.670914882
1356,1117,979,3,2,1.95872337,2,1.697063872,-2.270254223,-0.746752529
1357,1117,979,3,4,-0.534095959,2,2.06197135,-0.186210392,2.21853608
1358,1117,979,3,3,2.582692176,2,2.706100236,0.281418685,-1.518240653
1359,1117,979,3,2,0.088673167,2,1.729584425,-0.551267767,-0.482105954
1360,1117,979,3,4,0.198066444,2,3.698122133,1.059335103,0.2033971
1361,966,976,3,3,-0.095689321,2,2.115303119,0.519014316,0.590760416
1362,966,976,3,4,0.332972957,2,1.465595363,0.709833036,-1.536121985
1363,966,976,3,3,-0.764862644,2,2.051702163,1.506184129,2.160526815
1364,966,976,3,3,-0.084322266,2,2.901842228,0.563060264,1.575303999
1365,966,976,3,2,-1.109635904,2,1.361418884,0.617249788,-0.110425216
1366,966,976,3,2,0.623264463,2,2.416525328,-0.612132324,-0.71420466
1367,966,976,3,4,-0.116455882,2,4.067603796,1.644075393,1.022805903
1368,966,976,3,2,1.106855027,2,1.25299723,-0.320325254,-0.237852901
1369,966,975,3,3,-0.244138868,2,2.591816784,0.180975866,2.022113714
1370,966,975,3,2,-1.010932689,2,2.801290132,0.66570244,1.628540139
1371,966,975,3,2,-0.100907904,2,1.48222029,0.306358643,2.114643674
1372,966,975,3,3,0.108830663,2,2.708013842,-0.376934732,0.870700942
1373,966,975,3,4,-1.236136052,2,1.600831236,0.103662858,1.372551612
1374,966,975,3,2,-0.676740124,2,2.760620192,1.673918556,-0.537360333
1375,966,975,3,3,0.020952389,2,2.930334734,0.742833062,1.336372196
1376,966,975,3,3,-0.233730345,2,1.95121328,-0.564918982,-0.416768007
1377,966,1174,3,1,-0.159296032,2,1.025646984,0.440820264,1.113617023
1378,966,1174,3,3,-1.354525869,2,0.673568745,-0.743193426,0.498921414
1379,966,1174,3,3,1.246161908,2,1.357700192,-0.284054933,0.215150889
1380,966,1174,3,3,0.58616451,2,1.835810469,-0.362635947,1.076828287
1381,966,1174,3,4,-0.568312808,2,2.146669152,-1.110380544,-0.0512756
1382,966,1174,3,1,-2.073400119,2,2.606738791,-0.526973044,0.278518839
1383,966,1174,3,3,0.144777449,2,0.290472645,-1.931958264,-0.969168663
1384,966,1174,3,2,1.87728589,2,2.700709234,-0.73176663,-0.100051519
1385,966,967,3,4,-1.762896765,2,2.76957438,-0.128640163,1.198065739
1386,966,967,3,4,0.57044035,2,1.203231961,-0.55869518,0.283102908
1387,966,967,3,3,1.310055393,2,2.47617006,0.639268206,1.023204804
1388,966,967,3,4,-1.531386561,2,0.422771599,0.949381394,0.38805655
1389,966,967,3,4,0.1090463,2,3.701907679,1.184883084,1.589424603
1390,966,967,3,2,-0.863778243,2,1.658478863,-0.151865961,1.232352298
1391,966,967,3,2,-0.09303655,2,1.568407233,0.45447838,1.177376411
1392,966,967,3,4,-0.695002267,2,1.751701439,0.358821385,0.563526412
1393,966,1188,3,4,-0.388544745,2,2.42905718,-0.736939385,0.663088695
1394,966,1188,3,3,1.350823982,2,1.655588716,-0.65997932,0.780319106
1395,966,1188,3,1,-0.043213785,2,2.1854031,1.09239748,1.508895242
1396,966,1188,3,4,0.24190299,2,2.187927965,-0.46424134,-0.534772857
1397,966,1188,3,1,-1.041499629,2,1.535336721,-0.0608233189999999,0.702350305
1398,966,1188,3,4,-0.419356913,2,1.254332475,0.014215948,2.301428162
1399,966,1188,3,4,-0.017417603,2,4.259917708,-1.481548354,1.659620611
1400,966,1188,3,1,-0.077882473,2,0.582350069,0.326333791,-0.218720421
1401,1069,896,3,4,1.434943853,2,3.30956574,0.276642541,2.563644504
1402,1069,896,3,3,0.101761246,2,1.572959909,1.514722201,2.376822451
1403,1069,896,3,4,0.837319601,1,0.461750042,1.08374437,0.200204017
1404,1069,896,3,3,-0.186670626,1,1.250400875,0.011949356,0.930049387
1405,1069,896,3,4,-2.560667752,1,3.349186917,0.829184042,-0.768514832
1406,1069,896,3,2,-1.627603146,2,2.818451356,2.69724223,1.41392382
1407,1069,896,3,4,-0.435448288,2,1.390038337,2.164637752,-0.307046093
1408,1069,896,3,4,0.642554525,1,3.154592245,1.953937526,-0.220295055
1409,1069,841,3,4,-1.50798934,1,2.81658769,1.179581329,1.013302568
1410,1069,841,3,1,0.621988366,2,2.718910812,2.419510387,1.974351194
1411,1069,841,3,4,0.354060067,1,1.501256162,1.938852856,0.653655578
1412,1069,841,3,3,0.114541187,2,3.122474736,2.059266355,0.261252902
1413,1069,841,3,3,0.401074487,1,2.675063976,1.15477682,0.88024479
1414,1069,841,3,3,-0.861016058,1,3.367326029,1.791678138,-1.022885634
1415,1069,841,3,4,0.795528153,1,3.556399908,1.099850431,0.682818664
1416,1069,841,3,1,-1.854051767,1,2.59721395,2.660331746,1.611341515
1417,1069,921,3,3,-0.970558391,2,3.723124959,2.81674361,0.438222455
1418,1069,921,3,4,-2.625257179,1,2.558182967,-0.292698141,-0.589127907
1419,1069,921,3,3,0.109402141,1,4.792321642,1.837671031,1.409064222
1420,1069,921,3,2,0.477292393,1,1.499874097,0.489536763,1.623216856
1421,1069,921,3,2,1.881604633,1,3.428289041,1.997201079,-0.721113566
1422,1069,921,3,2,0.352295506,1,2.676012421,1.962223134,0.863301016
1423,1069,921,3,4,0.406402903,2,4.050415853,2.052073956,0.838366837
1424,1069,921,3,2,-0.047543997,2,4.323851744,1.862967341,1.150230377
1425,1069,1088,3,4,1.199944421,2,2.710406459,1.109387979,1.073750949
1426,1069,1088,3,4,-0.353348712,1,2.720211357,0.6788847,-1.572971486
1427,1069,1088,3,3,-1.415095793,2,2.978279068,2.084569306,0.531472892
1428,1069,1088,3,4,0.087579229,1,2.672011311,2.214033221,-1.298772093
1429,1069,1088,3,3,1.582538043,2,3.260826393,0.480374333,-0.509823809
1430,1069,1088,3,3,1.131944621,2,3.295571949,2.066508557,1.454309708
1431,1069,1088,3,3,0.5102051,1,3.091013225,1.253066282,0.420238052
1432,1069,1088,3,2,1.351165548,2,3.195640126,1.604151391,1.089924237
1433,1069,858,3,3,0.801155987,2,3.411430503,0.69507631,0.357681835
1434,1069,858,3,4,-1.940405225,1,1.008804918,0.981697718,-1.328012447
1435,1069,858,3,3,1.490938751,2,2.040554878,0.790268419,-0.046753594
1436,1069,858,3,4,0.997422143,1,2.180160787,2.052681942,0.217775461
1437,1069,858,3,3,-0.665131907,2,2.239039853,2.277825295,0.790382605
1438,1069,858,3,4,0.830453533,1,0.103639366,0.174938898,-1.110683215
1439,1069,858,3,1,-1.734468786,1,1.313232196,3.177231236,0.887961558
1440,1069,858,3,1,-0.814431444,1,2.357999813,0.020175991,-0.495000268
1441,1008,811,3,3,1.036552996,2,2.159155867,0.478471321,-0.671254024
1442,1008,811,3,3,0.227080226,2,1.246978741,-0.823040546,-1.082775454
1443,1008,811,3,2,0.432698184,2,3.611794696,0.692615296,0.500947192
