"id","set","phe","tbv","jid","spare"
440,5,0.0757529843186693,0.357133667010216,440,0.0757529843186693
441,5,0.316708721321081,0.163921339045373,441,0.316708721321081
442,5,-0.111252435960643,0.202563804638341,442,-0.111252435960643
443,5,0.172531173223437,1.09134051327662,443,0.172531173223437
444,5,1.10475762451303,1.01405558209068,444,1.10475762451303
445,5,-1.14434981810147,-0.29978824807025,445,-1.14434981810147
446,5,-0.706344590225425,-0.493000576035093,446,-0.706344590225425
447,5,-0.461731294289604,-0.493000576035094,447,-0.461731294289604
448,5,-0.305975319863675,-0.261145782477282,448,-0.305975319863675
449,5,0.996416630665886,1.20726791005553,449,0.996416630665886
450,5,1.45522668657921,1.32319530683443,450,1.45522668657921
451,5,0.538863603361135,0.318491201417247,451,0.538863603361135
452,5,-2.35604386487,-1.72955947501009,452,-2.35604386487
453,5,-1.86634769758924,-0.802140300778842,453,-1.86634769758924
454,5,-0.811744371676008,-0.724855369592905,454,-0.811744371676008
455,5,-0.466377577543774,0.00935147667349834,455,-0.466377577543774
456,5,0.202767316089574,0.0866364078594354,456,0.202767316089574
457,5,0.515467674027689,-1.11128002552259,457,0.515467674027689
458,5,2.92271461372203,0.666273391753965,458,2.92271461372203
459,5,0.267188142377069,0.395776132603184,459,0.267188142377069
460,5,-1.18437235690281,-0.918067697557748,460,-1.18437235690281
461,5,1.30215742912288,1.12998297886959,461,1.30215742912288
462,5,1.50202024592281,0.898128185311775,462,1.50202024592281
463,5,0.570732116927855,-0.106575920105407,463,0.570732116927855
464,5,1.19021720195909,1.12998297886959,464,1.19021720195909
465,5,0.477569974164654,0.473061063789122,465,0.477569974164654
466,5,1.12295893101597,0.666273391753964,466,1.12295893101597
467,5,-0.486454922766577,-0.338430713663219,467,-0.486454922766577
468,5,1.09662837962156,1.05269804768365,468,1.09662837962156
469,5,-0.150186397045296,0.357133667010216,469,-0.150186397045296
470,5,0.530662591340175,0.0479939422664668,470,0.530662591340175
471,5,-1.36642285753666,-0.956710163150717,471,-1.36642285753666
472,5,-0.219287558310421,-0.686212903999937,472,-0.219287558310421
473,5,0.239657215533174,0.125278873452404,473,0.239657215533174
474,5,-0.743791972942947,-0.87942523196478,474,-0.743791972942947
475,5,1.77418457244909,0.24120627023131,475,1.77418457244909
476,5,-0.779338300404587,0.163921339045373,476,-0.779338300404587
477,5,0.392451830465808,0.279848735824278,477,0.392451830465808
478,5,-1.19025350964401,-0.802140300778842,478,-1.19025350964401
479,5,0.115163684191097,-0.0292909889194703,479,0.115163684191097
480,5,-0.954355001062676,-0.802140300778842,480,-0.954355001062676
481,5,0.256858113835239,0.627630926160996,481,0.256858113835239
482,5,0.690538065647674,-0.0679334545124388,482,0.690538065647674
483,5,-0.206691320111671,-0.802140300778843,483,-0.206691320111671
484,5,0.499486815461865,-0.0679334545124389,484,0.499486815461865
485,5,0.759071564232527,-0.608927972813999,485,0.759071564232527
486,5,-1.11833305973612,-0.647570438406968,486,-1.11833305973612
487,5,-0.795409089772943,-0.29978824807025,487,-0.795409089772943
488,5,-1.20222274782213,-0.763497835185874,488,-1.20222274782213
489,5,-0.298880325076218,0.279848735824279,489,-0.298880325076218
490,5,-1.28532818893556,-0.686212903999936,490,-1.28532818893556
491,5,0.939830659307588,0.434418598196153,491,0.939830659307588
492,5,1.08714642431585,0.975413116497714,492,1.08714642431585
493,5,0.0734854188595995,0.163921339045373,493,0.0734854188595995
494,5,0.54513602560029,0.434418598196153,494,0.54513602560029
495,5,-0.314155589272591,-0.183860851291345,495,-0.314155589272591
496,5,0.434971650789213,-0.570285507221031,496,0.434971650789213
497,5,-0.998759350412789,0.395776132603184,497,-0.998759350412789
498,5,1.42132116775027,0.859485719718807,498,1.42132116775027
499,5,0.657719887818916,-0.0679334545124389,499,0.657719887818916
500,5,-0.0472508394517626,0.318491201417247,500,-0.0472508394517626
